baseMean	log2FoldChange	lfcSE	pvalue	padj	symbol
ENSMUSG00000059301.6	2.57927341907152	-0.205287020602261	0.861135103637685	0.665177798477513	0.722745635716283	RP23-282B14.4
ENSMUSG00000103497.1	5.65925212066866	0.221267342356295	0.674058493539072	0.665203848243355	0.722745635716283	RP23-114N13.4
ENSMUSG00000040624.17	2079.18295249368	-0.127353286695172	0.311360658124064	0.665342880954236	0.722866975619865	Plekhg1
ENSMUSG00000103864.1	21.5982720631296	0.165188335780204	0.418015367889818	0.665547815131353	0.723059901766753	RP23-180G16.1
ENSMUSG00000048677.9	762.564007696529	-0.107949620657402	0.259481955274628	0.665822823128851	0.723328938042677	Tpcn2
ENSMUSG00000086264.9	24.0393284489159	-0.176419011721009	0.461330608573141	0.666107445238903	0.723608396239918	AC124550.2
ENSMUSG00000089774.2	4593.54427203377	-0.138198559968935	0.340935474105424	0.666240734762748	0.723723442024627	Slc5a3
ENSMUSG00000097457.1	1.84226899836536	0.210156970668462	0.854561367272484	0.666283285096894	0.723739914310314	2310031A07Rik
ENSMUSG00000038542.14	4516.00771727801	0.0549487010704872	0.128067912436504	0.666606451585899	0.724061187672033	Pcid2
ENSMUSG00000034334.8	120.098626641566	-0.108346147486689	0.261429314187549	0.666841537553669	0.724281340461931	Fam151b
ENSMUSG00000045246.11	6.26277076116245	0.218193559930249	0.653504599258437	0.666863948844731	0.724281340461931	Kcng4
ENSMUSG00000064052.2	3.59156034074645	0.216664227056074	0.830145614392311	0.666972209648311	0.724369152360001	Gm5089
ENSMUSG00000054499.9	2273.54807600663	0.100239530368568	0.239560553412906	0.667111525949617	0.724482452202798	Dedd2
ENSMUSG00000074805.5	8.99299942968971	0.207871444708096	0.588226824688016	0.667158775373947	0.724482452202798	Il1bos
ENSMUSG00000111539.1	6.00433795062332	0.222297587247236	0.775201099931013	0.667138096113213	0.724482452202798	RP23-56B4.1
ENSMUSG00000098196.1	1.75709284910627	-0.216634749527816	0.815458868862254	0.667323635460808	0.724631701291152	RP23-70A15.5
ENSMUSG00000019892.13	30.6382814442831	0.161130000848389	0.406654669893686	0.667661795595561	0.724969113000406	Lrriq1
ENSMUSG00000021218.10	33558.0632193109	-0.0499434653568896	0.122814068793496	0.667878350602651	0.725174459565974	Gdi2
ENSMUSG00000036057.11	9334.166656722	-0.0817510298810086	0.195046493329999	0.668247815553547	0.725545810256104	Ptpn23
ENSMUSG00000029423.10	9.57530941046233	0.219762795396432	0.672241889540773	0.668687509046639	0.725993377493756	Piwil1
ENSMUSG00000089990.1	2.51552560388048	0.2209963877424	0.759029664764134	0.668746455482683	0.726027548231076	AC139673.3
ENSMUSG00000028793.15	4472.33562630744	0.0899538550774474	0.213778881949854	0.668777935099233	0.72603189791182	Rnf19b
ENSMUSG00000105168.1	2.20252912420911	-0.195186166189373	0.892172359007889	0.668932688716932	0.726170069204829	RP24-291E8.4
ENSMUSG00000037379.7	394.688352856596	0.224262076450945	0.706438077645286	0.668994056679506	0.726206857090544	Spon2
ENSMUSG00000032038.7	738.253389324001	-0.0918666237103467	0.221456916215603	0.669081479028474	0.726271923366692	St3gal4
ENSMUSG00000034345.14	5038.49902989319	0.0824411883989152	0.195530811576864	0.669417893243577	0.726607247905205	Gtf2h5
ENSMUSG00000029635.15	6283.8014092631	0.0690754180814194	0.167633737728178	0.669678632136015	0.726860407896273	Cdk8
ENSMUSG00000023460.12	5835.41850899487	0.0875424759613408	0.210541781092437	0.669915540882455	0.727057823363475	Rab12
ENSMUSG00000027230.9	1133.43495698299	0.190278916541693	0.501000676285697	0.669911154067902	0.727057823363475	Creb3l1
ENSMUSG00000082329.1	10.9658117883369	0.193404392412163	0.529367338587658	0.66994415230604	0.727059016590354	RP23-169M4.3
ENSMUSG00000081611.1	48.4560605662308	0.140721218511342	0.35034027634062	0.670088889532088	0.727186230439573	RP23-287C12.1
ENSMUSG00000026928.14	27.4339696446241	-0.177823627717409	0.475599751984721	0.670299359547366	0.727384764700786	Card9
ENSMUSG00000019849.11	8176.46693045058	0.0744102337157579	0.178297604549106	0.670637205676088	0.727694711893042	Prep
ENSMUSG00000041607.16	2227.27664429401	0.125144932658846	0.305577356213129	0.670658916937715	0.727694711893042	Mbp
ENSMUSG00000108192.1	3.50811456345492	-0.191410800640005	0.895849828890852	0.670667590073294	0.727694711893042	RP24-89H23.2
ENSMUSG00000046962.16	2911.72547732868	-0.0533388459958635	0.127279949696094	0.671378022564218	0.728435644878457	Zbtb21
ENSMUSG00000045761.15	6.43756423471626	0.213958801625026	0.645018960048158	0.671488175753086	0.728495341378004	Fam179a
ENSMUSG00000054178.1	483.501096774822	0.120972007006785	0.295819728435641	0.671473377394578	0.728495341378004	Gm9938
ENSMUSG00000022679.13	1400.63322351986	-0.113620583296735	0.279720585754064	0.671582605714275	0.728567878539046	Mpv17l
ENSMUSG00000091306.2	14.0556093833466	0.181691831895402	0.487035556041097	0.671701676736624	0.728667140557398	Gm17606
ENSMUSG00000109117.1	5.03112783814409	0.206647008344183	0.857485480081649	0.671817048177236	0.728762381256868	RP23-328F4.6
ENSMUSG00000056536.14	3453.6925088967	0.0626571773053658	0.147755919707269	0.671958635437329	0.728886050925678	Pign
ENSMUSG00000094382.1	9.37101553196902	0.207416781212287	0.59752932828122	0.672012160250583	0.72891419138656	Gm22192
ENSMUSG00000107411.1	5.48662843927715	-0.21144798833785	0.639078289558322	0.672309048755097	0.729206288998603	RP23-149L20.1
ENSMUSG00000005674.9	2680.46985967943	0.0582781907121162	0.139710710660826	0.672672439183416	0.729570489628997	Tomm40l
ENSMUSG00000114252.1	2.22431031818359	0.215911160121667	0.783221403854168	0.67303370874174	0.729932360196904	RP24-378G3.1
ENSMUSG00000006641.12	1780.9012362152	-0.0965015689032127	0.236976695063287	0.673203819006639	0.730086889563708	Slc5a6
ENSMUSG00000036537.6	387.894185385403	0.0952951137185716	0.230934875143127	0.673394038413395	0.730263213638262	Rnf113a1
ENSMUSG00000089648.1	11.5581725708908	-0.176516991713705	0.475780584820513	0.6735626386339	0.730415714345436	AC170749.1
ENSMUSG00000111380.1	4.23975611401864	-0.216438950293593	0.722622668456887	0.673589941132653	0.730415714345436	RP23-371B13.3
ENSMUSG00000017868.16	72.4565523503036	-0.180701660323769	0.494788281713682	0.673643601232238	0.730443929499605	Sgk2
ENSMUSG00000084216.1	2.12998954599639	0.216362894410523	0.786337583897141	0.673728011993692	0.730505484468769	RP23-105O4.8
ENSMUSG00000030244.7	1.87985755068055	-0.207027819391883	0.832382002594043	0.673806242464162	0.730560333535751	Gys2
ENSMUSG00000081972.1	4.76129037531942	0.216663482233182	0.703972301281315	0.673860866618886	0.730589584497941	RP23-316A19.2
ENSMUSG00000043929.16	1180.45933101389	0.0889786242965884	0.214880912583171	0.673963252768018	0.73067061375535	Klhl15
ENSMUSG00000019916.14	7654.84822801986	-0.170076297077713	0.471462837653982	0.674121783008302	0.730812501930524	P4ha1
ENSMUSG00000097043.1	8.25265279669813	0.216935013165973	0.684940518861158	0.67435073653437	0.731000734828901	Gm10556
ENSMUSG00000097444.1	3.2818132868288	0.217746630023773	0.749525718330324	0.674345961836339	0.731000734828901	Gm10489
ENSMUSG00000020677.7	4614.80495602047	0.0480144040609857	0.116438457416308	0.674548666476249	0.731185299793594	Ddx52
ENSMUSG00000110366.1	4.78746292183317	0.217858760590006	0.729122706929182	0.674578397660159	0.731187535989706	RP23-397L11.6
ENSMUSG00000039016.5	4357.27045972908	0.078014763249921	0.188335121975439	0.674760456270039	0.731324881181492	Timm8b
ENSMUSG00000077360.1	2.60431228380274	-0.21250286984123	0.804792772581012	0.6747416942029	0.731324881181492	Gm23482
ENSMUSG00000115541.1	3.07047519992203	-0.200602660775461	0.860520023808404	0.674862001072484	0.73140494186116	RP23-79O10.9
ENSMUSG00000044982.6	799.137425390124	0.0903790757995186	0.219711521064899	0.675471499903192	0.732010322443345	Sft2d3
ENSMUSG00000094634.8	257.157939147807	-0.097427791454929	0.241038023654838	0.675475979986506	0.732010322443345	RP24-152K24.2
ENSMUSG00000040405.13	2.21574065853985	-0.184289678862734	0.907747416938225	0.675509644217012	0.732016786309221	Havcr1
ENSMUSG00000106271.1	2.85900480335286	-0.208270707614687	0.813583398306246	0.675651482851585	0.732140468153142	RP24-105J12.3
ENSMUSG00000091697.1	8.90743503591631	-0.197623168825304	0.57253150057813	0.676139523474803	0.732639271264448	Eif3s6-ps2
ENSMUSG00000075415.13	5281.3670813069	0.0872638363421412	0.220742648011816	0.676171186122551	0.732643539797485	Fnbp1
ENSMUSG00000020420.8	169.082009920983	0.106596931754267	0.262893293535409	0.676239278359149	0.732687278471454	Zfp607
ENSMUSG00000108219.1	1.70895697645928	0.155506389821808	0.954235530310842	0.676463760225546	0.732900450618256	RP24-266P6.3
ENSMUSG00000031683.16	4798.12074876373	0.038226897768534	0.0917663992582113	0.67663966449843	0.733033433155283	Lsm6
ENSMUSG00000039163.10	987.961697001191	0.0655282085923285	0.158160467655105	0.676641978597267	0.733033433155283	Cmc1
ENSMUSG00000089906.1	3.29472116906912	-0.214282804644373	0.763735493651761	0.676796784465294	0.733171085184027	RP23-247A1.1
ENSMUSG00000002274.12	3686.10449420665	-0.11281507141207	0.286134567529173	0.677252453229705	0.733634636067446	Metrn
ENSMUSG00000030032.12	899.50315769224	0.0946983377730296	0.231800835365702	0.677360460539881	0.733721559646163	Wdr54
ENSMUSG00000054708.17	1572.43181965782	-0.0905878263229493	0.224990599083685	0.677713848408628	0.734074263132011	Ankrd24
ENSMUSG00000018678.13	2474.02990530957	-0.070642821809713	0.174510233557047	0.678217278589372	0.734589451259532	Sp2
ENSMUSG00000081593.1	32.2785343345015	-0.170560258288013	0.465477862589344	0.678258085759587	0.734603542310188	RP24-215D6.2
ENSMUSG00000020275.9	277.894722538581	0.124667782219595	0.313814204908057	0.678402964889288	0.734730345196067	Rel
ENSMUSG00000112057.1	2.5668793703897	-0.20527205876325	0.834542835517491	0.678649377052413	0.734967096441444	RP23-464F18.1
ENSMUSG00000025722.16	3427.00057021405	-0.0705630361706786	0.175688940785495	0.678810234226519	0.735111177310339	Wdr73
ENSMUSG00000107029.1	2.39642977274766	0.212522013267141	0.794934166941358	0.678926113234318	0.735206539683794	RP23-423A22.3
ENSMUSG00000094306.1	2.00252450965134	-0.195397372877909	0.863820713234648	0.679207107162334	0.735480689243147	Gm24924
ENSMUSG00000041117.8	855.99253123502	0.153258463130816	0.399287849703186	0.679689598933638	0.735969817484838	Ccdc8
ENSMUSG00000104449.1	4.23647063917245	0.214237334804084	0.727782728890296	0.679714509227398	0.735969817484838	RP23-232K16.2
ENSMUSG00000115843.1	4.50439281245743	0.208702116718185	0.653190172773826	0.67974966307465	0.735977726404203	RP23-372O9.1
ENSMUSG00000040901.7	1.7764500518639	-0.184407767783034	0.901704558032271	0.680153840492301	0.736354999700535	Kcnk18
ENSMUSG00000044938.8	1.7764500518639	-0.184407767783034	0.901704558032271	0.680153840492301	0.736354999700535	Klhl31
ENSMUSG00000039202.12	6455.34126274442	-0.095907592407793	0.239419384009451	0.680310822039333	0.736494780796913	Abhd2
ENSMUSG00000036646.13	10017.680686623	-0.0571014525917026	0.140785186857994	0.680439719647455	0.736604148415668	Man1b1
ENSMUSG00000077274.1	1.44578422545557	-0.156244422924557	0.949225259270963	0.680748733812266	0.736908482712356	Gm22786
ENSMUSG00000086361.1	3.48151921852071	-0.209931959349075	0.761806874089596	0.680883941346005	0.737024654622383	AC116769.1
ENSMUSG00000070729.5	193.652078889274	0.0686753138063968	0.168748271257923	0.680953736848319	0.737070014486607	RP23-198O15.1
ENSMUSG00000077505.1	1.85024004231092	0.207798957309093	0.807408694385014	0.681276780174712	0.737389476969082	Gm24233
ENSMUSG00000103970.1	13.6053882319443	-0.179486812776494	0.505748157179394	0.681305881572351	0.737390774145576	RP23-250G8.14
ENSMUSG00000102649.1	12.8496334182865	0.173129455712071	0.473907354108762	0.681733992018037	0.73782390888118	RP23-26I10.5
ENSMUSG00000015467.14	63.1740319576682	0.109356246551763	0.276387282543615	0.681908118893	0.737982139235239	Egfl8
ENSMUSG00000067529.2	1.91849606079851	0.194325363004182	0.872915880582777	0.682143773043304	0.738206940631261	Olfr1423
ENSMUSG00000116780.1	2.52338041174909	-0.207211943021366	0.801802060462378	0.682484679688077	0.738545621805693	RP23-464D14.8
ENSMUSG00000018379.17	52114.6070259725	-0.0565593606344987	0.141869799110809	0.682705536839193	0.738754369914395	Srsf1
ENSMUSG00000019836.5	12.3656383071602	-0.1845694252599	0.53096676196435	0.682741945961271	0.738763518237666	Amd-ps4
ENSMUSG00000089026.2	5.66098298701105	0.211214209351759	0.743103178890114	0.682870135078794	0.738841721994976	Gm25014
ENSMUSG00000110644.1	69.5998870035674	0.109660365927351	0.277321700891921	0.682867479428651	0.738841721994976	RP24-343P7.1
ENSMUSG00000019891.15	3284.13732718706	0.0948665374442309	0.250550470720812	0.683085650897781	0.739044644897882	Dcbld1
ENSMUSG00000026237.5	2.05796703476938	0.201528649478048	0.84586302229999	0.683230964852684	0.73917160143128	Nmur1
ENSMUSG00000022116.7	3.73900559209007	0.197149427426711	0.857824118198959	0.683458284370017	0.739387263838482	RP23-241B5.1
ENSMUSG00000097433.1	2.08641096415645	0.204493171949189	0.826795702305947	0.68384824283618	0.739778849458911	RP23-211F21.6
ENSMUSG00000031883.13	84.2504314905009	-0.125993101049089	0.329339330563717	0.684189187082668	0.740117382195402	Car7
ENSMUSG00000038331.15	482.586160931969	0.154699639277798	0.415837218892691	0.684256099997735	0.740129172996076	Satb2
ENSMUSG00000090737.1	13.8670442287443	0.167579864714783	0.459724659597887	0.684253887944236	0.740129172996076	RP24-78O14.2
ENSMUSG00000079363.7	91.1636347865739	-0.197697538954641	0.616618436934163	0.684728835081049	0.74056150126696	Gbp4
ENSMUSG00000086032.1	2.45934706387177	-0.203502232875948	0.821680932376469	0.684731251617241	0.74056150126696	AC130680.15
ENSMUSG00000105586.1	1.68387826542324	-0.197108837974689	0.855654711242778	0.684739860122533	0.74056150126696	RP23-293K21.3
ENSMUSG00000028466.15	3645.79263188683	-0.10887776267484	0.282920654272974	0.68483385393715	0.74063284735624	Creb3
ENSMUSG00000103887.1	20.7022740716063	-0.159484449386066	0.43776917237643	0.685243681395471	0.741045740812625	RP23-474B13.1
ENSMUSG00000040978.4	55.9182937079908	-0.13589851227336	0.360212893264395	0.685395190191	0.741157397583913	RP23-219P13.3
ENSMUSG00000105755.1	2.18491767377081	-0.195823624914645	0.853772173428465	0.685403021135704	0.741157397583913	RP23-7M16.3
ENSMUSG00000102413.1	2.53966735976345	0.202304049915526	0.824810072208095	0.685760172608119	0.741513260291111	RP23-140E19.3
ENSMUSG00000007415.15	5298.93386955247	-0.0854473613666926	0.217335737455492	0.685894209631454	0.741627849839632	Gatad1
ENSMUSG00000095616.1	3.52424090334258	0.193383622344005	0.868750362564084	0.685924967449574	0.741630763226818	Gm26244
ENSMUSG00000107136.1	2.71649826200318	-0.185663676083041	0.882181124377894	0.686000819309855	0.741682430630509	RP23-130C18.2
ENSMUSG00000109645.1	7.2309740142698	-0.191024094674052	0.577027027967797	0.686581631945896	0.742280019122656	RP24-229E19.1
ENSMUSG00000035337.3	25.7993502642051	0.158154748617448	0.431442538005213	0.686811037558144	0.742497659625652	Uchl4
ENSMUSG00000097424.2	2.96601035819977	0.190093307606191	0.878045897696091	0.68695062234975	0.742618182804419	RP23-76C13.4
ENSMUSG00000003752.9	1566.9201691531	0.0746939809596599	0.187631322078993	0.687063288161869	0.742709596934336	Itpkc
ENSMUSG00000039715.8	2911.03582407525	0.0814251847938799	0.205522987943157	0.68775015666475	0.743414882638722	Wdr34
ENSMUSG00000115248.1	2.94469813990316	-0.206226533953141	0.743016641849254	0.687771993250619	0.743414882638722	RP23-156O5.5
ENSMUSG00000036845.12	1372.58836652715	0.0584484114276557	0.146552163301357	0.687994972839768	0.743625486594542	Lin37
ENSMUSG00000008398.15	1097.91954215837	0.133822691117112	0.359326638392959	0.68832799108348	0.743955004718135	Elk3
ENSMUSG00000031360.14	2810.36098621214	-0.0760062672435514	0.194624179036523	0.688489881202393	0.744099545662344	Ctps2
ENSMUSG00000039519.6	176.423519112855	-0.144360704037539	0.394468829707327	0.689121268834181	0.744751473090455	Cyp7b1
ENSMUSG00000103313.1	47.9408504717882	0.172162498877461	0.48607728980282	0.689549722793837	0.745184040413541	RP24-88F2.3
ENSMUSG00000114024.1	3.70733495150866	-0.204786054157088	0.745166965076611	0.689888141635314	0.745519276998423	RP23-324H19.4
ENSMUSG00000066389.1	2.64918068070218	-0.203495077767972	0.763581513587495	0.689965574583813	0.745572466451031	Rpl31-ps1
ENSMUSG00000098035.1	2.06591958524147	-0.199359446260475	0.821670004080378	0.690199839712458	0.745795116493484	RP23-106E9.1
ENSMUSG00000099634.1	9.56678928180871	0.182844260477791	0.536843319442213	0.690354366081984	0.745931590172892	RP23-22I7.2
ENSMUSG00000033355.6	38.27911118482	0.188530314632332	0.560054637928889	0.690449240387788	0.746003600953762	Rtp4
ENSMUSG00000034509.8	1019.74458289227	-0.0548864511340884	0.139650343772694	0.690535202681391	0.746065977157037	Mad2l1bp
ENSMUSG00000097925.1	3.88251170035222	0.203818772557685	0.687181748690106	0.690590271261696	0.746094971531533	RP23-11M24.2
ENSMUSG00000046580.10	63.9940208882649	0.112080359831568	0.29322053821262	0.690776602586629	0.74626577044219	RP24-406J12.2
ENSMUSG00000015363.13	3634.40304210066	0.0892946537466805	0.233565204324362	0.69094787596475	0.746420288522277	Trabd
ENSMUSG00000020457.13	11378.5247596657	-0.0623314238914155	0.159723088605703	0.69104691579815	0.74642507366999	Drg1
ENSMUSG00000086035.1	7.05191038493426	0.200510977721384	0.639979807306762	0.691065284651441	0.74642507366999	RP23-445E3.2
ENSMUSG00000091617.8	107.665114732136	0.112214529448285	0.293376988591624	0.691044797534836	0.74642507366999	RP23-78D19.4
ENSMUSG00000106218.1	5.44046526663762	-0.202972064809273	0.71271446650653	0.690988989280449	0.74642507366999	RP23-51N3.3
ENSMUSG00000032199.12	14081.1642008841	-0.0644180361024003	0.165994069990016	0.691159588409763	0.746452348471862	Polr2m
ENSMUSG00000039529.8	41.9720631993736	0.179435579334259	0.519721540732715	0.691175274041944	0.746452348471862	Atp8b1
ENSMUSG00000105107.1	25.9011016624157	0.148288161554879	0.404033551907231	0.691173735276083	0.746452348471862	RP23-214I6.4
ENSMUSG00000020180.10	12485.8686396138	-0.0601886332948061	0.155231458669264	0.691236119895225	0.746476447286003	Snrpd3
ENSMUSG00000020736.12	2271.40174498672	0.0802411593756037	0.204922944778633	0.691254081733949	0.746476447286003	Nt5c
ENSMUSG00000038463.8	679.416055781989	0.149122641135643	0.406097530204533	0.691420029886589	0.746625143211412	Olfml2b
